search_keyword;search_location;job_title;job_posting_link;company_name;short_description;location;posted_date;rating
Software Engineer;Dallas;Sr. Android Mobile Developer (HYBRID);https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CmPt6JXytAhZscz-5ZOP53MMQ49Xi4hmwETo1lvmuAleVBiaWhAPv7uNcQs-4PC7qUHLS91KwT31W8WDR89HJ8WwXhUNrTdbn3bD6aC-iPcQoycEDPzP1EI0MakWloiJ-UD-ruQIWsWkLCYwoiecfNK1zqyiVpliNazHnjhvNnfpIh4mEmiuOTEEFRBvoG96lsjFDaWZrodZu4AsdmTqen45WGw9UnKHj7cXLomj4GUbDYV7FfkFbFHto0ZuXD5hwMPSE0-EyI9GNx4sJQtW_zHf0bjBRGYelhv0q9UcCsxrOATLm4rQzT8UvVAgWh4YTHY0tujFctL1PbVsZNVPx1VebYlHK9wFLbGnAuhH7YvmlK_n4VIiJbyt6Wst0W2exrvU0DiPMTNzKDGqZ1SCNXTe4NgYc_h6dvIjY9y1yN8h3DS9uacZgFWofkFnc8JohNRZpyeK6urdmhvXsOlzMRFInlNiXKDXiiMyFUKrStM9TrNPmcTwAKrVvkXtvYSO6AZ9MACg97IaUQ5bkDLbt3U0V_WQRq1F4bqYz2hckDHEl0AvaONlpMdathNInDa_vAkBK_iY90mQ==&xkcb=SoA0-_M3OyJp1M2Q2R0BbzkdCdPP&p=10&fvj=0&vjs=3;CGI Group, Inc.;Sr. Android Mobile Developer (HYBRID) Position Description Be part of building one of the largest independent technology and business services firms in the…;Dallas, TX 75215;Posted 30+ days ago;3.6
Software Engineer;Dallas;Associate Software Developer;https://indeed.com/rc/clk?jk=166461cdcb09f03a&fccid=23be3a09a410dfbd&vjs=3;NCD Dental & Vision;Life is too short to work with jerks. Join our team at NCD, a top-tier insurance provider, consisting of a unique and eclectic group of winners, nerds, and…;Hybrid remote in Dallas, TX;Posted 4 days ago;
Software Engineer;Dallas;Java Full Stack Developer;https://indeed.com/company/Saranshinc/jobs/Full-Stack-Developer-211843752866769b?fccid=eef72d30032b744b&vjs=3;Saransh Realtors;Position: Full Stack Developer Client: JPMC Location: Dallas TX 6 positions and Columbus OH 4 positions - Hybrid *Rate: 130 K to 140 k max with…;Dallas, TX 75204 (Deep Ellum area);Active 1 day ago;
Software Engineer;Dallas;Principal Software Developer;https://indeed.com/rc/clk?jk=bf4fbaa95888c499&fccid=f7029f63fe5c906e&vjs=3;Verizon;When you join Verizon Verizon is one of the world’s leading providers of technology and communications services, transforming the way we connect across the…;Remote in Irving, TX;Posted 5 days ago;
Software Engineer;Dallas;Software Engineer(C# & Python);https://indeed.com/company/Options-Group/jobs/Software-Engineer-90bc169ab02d6e0a?fccid=09fa2dd96713683e&vjs=3;Options Group;Position: Software Developer (C# and Python) Location: Dallas, TX Duration: Full-time (Direct Hire) Job Description The client is searching for a…;Dallas, TX;Active 22 days ago;
Software Engineer;Dallas;Software Developer;https://indeed.com/rc/clk?jk=de34a036a5011500&fccid=7ec7e6b4fa1e2093&vjs=3;Vak IT Systems;"
Gather requirements analyze, design, implement and deploy and involve in all the phases of software development life cycle(SDLC).
";Irving, TX;Posted 6 days ago;
Software Engineer;Dallas;Sr Software Engineer;https://indeed.com/rc/clk?jk=6dee483a7d38cfa2&fccid=96b867feb66827c1&vjs=3;Southwest Airlines;"
Ability to communicate and interact with others in the English language to meet the demands of the job.
Ability to use a computer and other office productivity…
";Dallas, TX 75235 (Northwest Dallas area);Posted 30+ days ago;
Software Engineer;Dallas;Sr. Software Engineer;https://indeed.com/company/reach2connect/jobs/Senior-Software-Engineer-437732fba2b33590?fccid=61dd2b97954950ac&vjs=3;reach2connect;"
* Resolve moderately complex issues and lead a team to meet existing client needs or potential new clients needs while leveraging solid understanding of the…
";Dallas, TX;Active 15 days ago;
Software Engineer;Dallas;Principal-Software Engineer;https://indeed.com/rc/clk?jk=5fd71325f7e3159a&fccid=25b5166547bbf543&vjs=3;AT&T;"
Create software design specifications and with engineers/architects to assess and test hardware and software interactions.
Life and Accidental Death Insurance.
";Dallas, TX;Posted 6 days ago;
Software Engineer;Dallas;Software Engineer-Cloud Services;https://indeed.com/rc/clk?jk=38c75eda63569c4a&fccid=81aeb22fa799405c&vjs=3;Federal Reserve Bank of Dallas;"
Proficiency in implementing cloud-native microservices in AWS cloud environments is strongly preferred.
Passion for technology and willingness to continuously…
";Remote in Dallas, TX 75201;Posted 19 days ago;
Software Engineer;Dallas;.Net Developer;https://indeed.com/company/META-FORCE-IT-LLC/jobs/.NET-Developer-007bbefc57fdba5b?fccid=3776b327dc3b85b4&vjs=3;META FORCE IT LLC;"
.Net core & ASP.net programming with experience on WebAPI & Microservice.
Net & ASP.Net programming working as Full stack developer.
2+ years of experience on .
";Hybrid remote in Dallas, TX 75204;Active 2 days ago;
Software Engineer;Dallas;Senior Software Engineer;https://indeed.com/rc/clk?jk=3c8454567cfe5a82&fccid=ab22e7c357e67bd4&vjs=3;Vizient, Inc.;"
Maintain code in GIT repository for version control.
Build solutions, deploy code in Azure cloud.
Help migrate stored procedures and tables from Oracle to Azure…
";Irving, TX 75062 (Las Colinas Urban Center area);Posted 6 days ago;
Software Engineer;Dallas;Cinematic Producer;https://indeed.com/rc/clk?jk=6cb2e9cea63b224c&fccid=1f253f9238a67842&vjs=3;ZeniMax Media Inc.;"
Extensive experience with common scheduling tools such as Jira, and ShotGrid including making new workflows, project administration, and dashboard creation.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Mobile Software Engineer;https://indeed.com/rc/clk?jk=7a79911387c6a886&fccid=7f3af35993e7f09f&vjs=3;Signify Health;"
2+ years of experience with iOS, Xcode, Objective C, Swift 4, 5, SwiftUI.
Understanding of the full development life cycle, SCRUM experience preferred.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Wall Street Office C#/.Net Developer;https://indeed.com/company/Mazuma-Software/jobs/.NET-Developer-54026be8ece032e2?fccid=1f2ede35b737d30c&vjs=3;Mazuma Software;"
Participate in full life-cycle software development.
Using Git or similar technologies for code repository and history tracking.
NET Web Applications and APIs.
";Hybrid remote in Dallas, TX 75205+1 location;Active 2 days ago;
Software Engineer;Dallas;Sr. Android Mobile Developer (HYBRID);https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CmPt6JXytAhZscz-5ZOP53MMQ49Xi4hmwETo1lvmuAleVBiaWhAPv7uNcQs-4PC7qUHLS91KwT31W8WDR89HJ8WwXhUNrTdbn3bD6aC-iPcQoycEDPzP1EI0MakWloiJ-UD-ruQIWsWkLCYwoiecfNK1zqyiVpliNazHnjhvNnfoRhuIRQ9Ri9UHPGiqM1D-L1BGUAkovMkKaSkLBHR9En30ZbWjIqg-0B3XIWPKKpDOG8PNNZ9n1F7wc7iSpUztvOwjpElAe1LukHmjX-UAp7TzrlTHwyDCYtiadPTaao6U-QeMTs9tcPhYy99z6jj76HOuF0U5w6nipeMZpDgplJgvnddJ5cA9GcDFoTKldhqJh8hkk-cgzZA0W2uh67Ystmb2SGabrxV2M16GwU5qxSKR7Uq5kcj7XjsGrVofP_nDmkR77RUT67X9kObxMYq_GWPbwx-OkZ45Uzi69iKLVUkxn52eUw51XcDtiI4WEu7mcu9NhEyYi1-j_DdhDsDBSkJnFgULcl_aT-rSdMVZF-iNAKXLvIN01vgUPZaqAyyH3E3-qwpi6KHI15IulNL0ri47SjMgaIFw==&xkcb=SoBE-_M3OyJoYrWQ7J0BbzkdCdPP&p=10&fvj=0&vjs=3;CGI Group, Inc.;"
Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held.
";Dallas, TX 75215;Posted 30+ days ago;3.6
Software Engineer;Dallas;Sr .Net Full Stack Developer;https://indeed.com/company/iappsdata/jobs/Full-Stack-Developer-5a6677cfe5392080?fccid=cdb4db21dc7f698f&vjs=3;iAppsData;"
Model development, Document Processing, Classification, OCR Azure AI/ML, Python.
Azure, Event Driven & API Development.
";Hybrid remote in Dallas, TX 75201;Active 2 days ago;
Software Engineer;Dallas;Senior .Net Developer;https://indeed.com/company/Aevon-Inc/jobs/Senior-.NET-Developer-1abda872df953aea?fccid=414627a7e77b0eb4&vjs=3;QSS;"
Candidates with client-side framework experience.
Must have - Handlebars, jQuery, and JavaScript.
Good to have - react or VueJS.
";Dallas, TX 75201 (Downtown area);Active 3 days ago;
Software Engineer;Dallas;Java Developer;https://indeed.com/company/ITExpertUS/jobs/Java-Developer-7bd9a2ee86d5c303?fccid=5c02ca9af48d7631&vjs=3;ITExpertUS;"
Develop custom extensions to the Drools engine to meet specific business needs.
Candidates will be responsible for creating and managing business rules using…
";Irving, TX+1 location;Active 2 days ago;
Software Engineer;Dallas;Python Developer;https://indeed.com/company/Integration-Developer-Network/jobs/Python-Developer-117daea5735dc567?fccid=6af1cd9d656e6476&vjs=3;Integration Developer Network LLC;"
Performance Apps: 5 years (Required).
Excellent understanding of Python programming mode and required libraries to develop REST API Services.
";Dallas, TX;Active 7 days ago;
Software Engineer;Dallas;Back-End Engineer;https://indeed.com/rc/clk?jk=14852bf3cb9450a1&fccid=d861cd2d5a4572fd&vjs=3;Eleventh Hour Games;"
25 vacation days, 10 sick days, 5 floating holidays at the start of each year (increased with company tenure).
Demonstrable command of C# or similar language.
";Remote in Dallas, TX;Posted 6 days ago;
Software Engineer;Dallas;Python Programmer;https://indeed.com/company/Zuven-Technologies-Inc/jobs/Python-Developer-c5c04b2106bcca0d?fccid=f7a6dad5bf01e266&vjs=3;Zuven Technologies;"
Backend – Python, Flask, pandas, NumPy, Shell, etc.
Some awareness of open shift could be helpful.
Front End – Understanding the UI process (they use Figma),…
";Dallas, TX;Active 2 days ago;
Software Engineer;Dallas;Associate Software Developer;https://indeed.com/rc/clk?jk=166461cdcb09f03a&fccid=23be3a09a410dfbd&vjs=3;NCD Dental & Vision;"
Review, analyze, and modify CRM programming systems to meet our ever-evolving business needs.
Healthcare, banking, or insurance project experience.
";Hybrid remote in Dallas, TX;Posted 4 days ago;
Software Engineer;Dallas;Python Developer;https://indeed.com/company/Integration-Developer-Network/jobs/Python-Developer-117daea5735dc567?fccid=6af1cd9d656e6476&vjs=3;Integration Developer Network LLC;"
Performance Apps: 5 years (Required).
Excellent understanding of Python programming mode and required libraries to develop REST API Services.
";Dallas, TX;Active 7 days ago;
Software Engineer;Dallas;Sr Software Engineer;https://indeed.com/rc/clk?jk=3515ee739ce6e83b&fccid=d092e7dc51468c22&vjs=3;Topgolf;"
Mentor and guide other software engineers.
5+ years Using software defect tracking tools such as Jira.
Leverage Agile principles and support iterative processes…
";Remote in Dallas, TX 75231+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Deloitte Software Engineer;https://indeed.com/rc/clk?jk=39a3aa7bfbafb15f&fccid=9e215d88a6b33622&vjs=3;Deloitte;"
Experience in handling Style sheets with either CSS or SCSS or BootStrap or similar.
Demonstrates hands-on experience with relational databases (such as…
";Dallas, TX 75201 (Downtown area);Posted 6 days ago;
Software Engineer;Dallas;Senior Programmer, IT Applications;https://indeed.com/company/INA-Solution-Inc/jobs/Application-Programmer-Senior-6adee1190caaf424?fccid=7451937d740d751a&vjs=3;INA Solution Inc;"
Key aspects which will differentiate this role are: possessing working knowledge of latest industry best practices and trends within data frameworks and…
";Dallas, TX 75204 (Deep Ellum area);Posted 1 day ago;
Software Engineer;Dallas;Java Software Engineer;https://indeed.com/rc/clk?jk=fb84da2e9bb3a626&fccid=2666f79e9d1aa134&vjs=3;Unigo;"
Use Git version control system for release/version management of software applications.
Responsible for development, testing and implementation of software…
";Irving, TX 75062 (Las Colinas Urban Center area);Posted 30+ days ago;
Software Engineer;Dallas;Senior Software Engineer - Performance Engineering - Opportunity for Working Remotely Dallas, TX;https://indeed.com/rc/clk?jk=7843c800041c0778&fccid=c762a27145bd166e&vjs=3;VMware;"
Prior to this role, Kaarthik led and supported teams of engineers and data/applied scientists in building AI framework, deep learning platforms, ML training…
";Remote in Dallas, TX+1 location;Posted 1 day ago;
Software Engineer;Dallas;Software Engineer 2;https://indeed.com/rc/clk?jk=3ee99d14e7b4c39a&fccid=b3ee0969751e4f33&vjs=3;Homecare Homebase;"
HCHB requires all applicants to be US citizens or have a green card allowing them to work in the US without being subject to export control restrictions.
";Dallas, TX (Upper Greenville area)+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Wall Street Office C#/.Net Developer;https://indeed.com/company/Mazuma-Software/jobs/.NET-Developer-54026be8ece032e2?fccid=1f2ede35b737d30c&vjs=3;Mazuma Software;"
Participate in full life-cycle software development.
Using Git or similar technologies for code repository and history tracking.
NET Web Applications and APIs.
";Hybrid remote in Dallas, TX 75205+1 location;Active 2 days ago;
Software Engineer;Dallas;Java Software Engineer (Hybrid);https://indeed.com/rc/clk?jk=6b7ead602a876d72&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
Contribute to the budgetary requirement definition for assigned product area, develop functional specifications, and create project plans and software release…
";Irving, TX+7 locations;Posted 30+ days ago;
Software Engineer;Dallas;Principal-Software Engineer;https://indeed.com/rc/clk?jk=5fd71325f7e3159a&fccid=25b5166547bbf543&vjs=3;AT&T;"
Create software design specifications and with engineers/architects to assess and test hardware and software interactions.
Life and Accidental Death Insurance.
";Dallas, TX;Posted 6 days ago;
Software Engineer;Dallas;Hadoop Developer;https://indeed.com/company/Reveille-Technologies/jobs/Hadoop-Developer-07ac1dfd7eaea6ad?fccid=dd5e469af29f51f3&vjs=3;Reveille Technologies;"
Research oriented, motivated, pro-active, self-starter with strong technical, analytical and interpersonal skills.
Big data: 1 year (Preferred).
";Dallas, TX 75201 (Downtown area);Active 2 days ago;
Software Engineer;Dallas;Senior Software Engineer;https://indeed.com/rc/clk?jk=bc1713611f992d2f&fccid=25b5166547bbf543&vjs=3;AT&T;"
Collaborate to gather and review software requirements and user stories, provide estimates, create software design specifications, and collaborate with…
";Dallas, TX+1 location;Posted 8 days ago;
Software Engineer;Dallas;Senior Backend Engineer;https://indeed.com/rc/clk?jk=c724bc71864efda6&fccid=e0117173550b758a&vjs=3;LTK;"
History of designing and building highly scalable distributed systems and processes in a cloud environment.
7+ years of software development experience.
";Remote in Dallas, TX 75219+2 locations;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer;https://indeed.com/rc/clk?jk=a2bc195a363c4bf8&fccid=e483dd8837483fc5&vjs=3;EVgo;"
In addition to a competitive base salary, discretionary target cash bonus, and restricted stock units (subject to Board Approval).
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer;https://indeed.com/rc/clk?jk=f725c86b308d176c&fccid=dd616958bd9ddc12&vjs=3;Slesha;"
Integration of Elastic Search with the existing tool for fetching of the data from the vast data pool and refining them with stored procedures and queries.
";Irving, TX;Posted 6 days ago;
Software Engineer;Dallas;Senior Software Engineer, Golang;https://indeed.com/rc/clk?jk=a5a4149535b1d3cb&fccid=e0117173550b758a&vjs=3;LTK;"
6+ years of backend software development.
Identify and drive improvements to our software and development processes.
Scale new and existing systems.
";Remote in Dallas, TX 75219;Posted 30+ days ago;
Software Engineer;Dallas;Sr. Java Developer;https://indeed.com/company/Techvantage-Analytics/jobs/Senior-Java-Developer-03119de3fbb907b1?fccid=d65daff4af8a9f4f&vjs=3;Techvantage Analytics;"
Strong proficiency in Java development, including experience with Java frameworks and libraries.
Extensive hands-on experience with Mulesoft Anypoint Platform,…
";Dallas, TX 75204 (Deep Ellum area);Just posted;
Software Engineer;Dallas;Front End Developer;https://indeed.com/rc/clk?jk=82d73a36675d495d&fccid=f1e0642e1d2430f9&vjs=3;Corgan;"
Git-based version control systems.
Create aesthetic and dynamic dashboards and applications to meet business needs.
Content media types, such as JSON and XML.
";Dallas, TX 75202 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;Front End Developer;https://indeed.com/rc/clk?jk=7c86c29c531dfb56&fccid=fc317a2deb4ad617&vjs=3;RAPP;"
Detail oriented, organized, and the ability to meet deadlines while working several projects simultaneously.
3-5 years programming experience.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Java Developer( Only H1B transfers);https://indeed.com/rc/clk?jk=1b2798a7b8a713f1&fccid=8e44d5d5e9a1ffae&vjs=3;Spectra Infosystems;"
5+ years related experience with a bachelor’s degree in Computer Science, Information Systems or related field.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior UI Developer (REACT.Js & NODE.Js);https://indeed.com/company/Kloud9/jobs/Front-End-Developer-5db761a68d4f0cfb?fccid=ce66b6eacbcf77b5&vjs=3;Kloud9;"
Creating Technical Design of the software solution with scalable architecture.
Should have extensive experience in developing secure and scalable RESTful API.
";Dallas, TX;Posted 1 day ago;
Software Engineer;Dallas;Sr. Java Developer;https://indeed.com/company/BuzzClan-LLC/jobs/Senior-Java-Developer-ca6cf3e8f9730b7d?fccid=3c6bf8306202ea22&vjs=3;Buzzclan;"
RESTful API: 5 years (Preferred).
6+ years of Java 8, API, Microservices.
Strong experience in REST API development.
Experience in CI/CD, Docker is a must.
";Dallas, TX 75201 (Downtown area);Active 2 days ago;
Software Engineer;Dallas;.Net Developer;https://indeed.com/company/META-FORCE-IT-LLC/jobs/.NET-Developer-007bbefc57fdba5b?fccid=3776b327dc3b85b4&vjs=3;META FORCE IT LLC;"
.Net core & ASP.net programming with experience on WebAPI & Microservice.
Net & ASP.Net programming working as Full stack developer.
2+ years of experience on .
";Hybrid remote in Dallas, TX 75204;Active 2 days ago;
Software Engineer;Dallas;Senior .NET Developer;https://indeed.com/rc/clk?jk=f0de5c00fef9555d&fccid=b95f9eb47968fa13&vjs=3;BCG;"
NET Developer ensures the software development team produces scalable and functional applications that meet company specifications.
";Dallas, TX;Today;
Software Engineer;Dallas;Fullstack Engineer;https://indeed.com/rc/clk?jk=f7f7feeabf9a7116&fccid=09e02654c2f26bbd&vjs=3;Recruiting From Scratch;"
Experience building data analytics applications.
Experience with analytics DBMS’s: Presto, BigQuery, Hive, Redshift and Snowflake.
";Remote in Dallas, TX 75205+3 locations;Posted 30+ days ago;
Software Engineer;Dallas;Principal Software Developer;https://indeed.com/rc/clk?jk=bf4fbaa95888c499&fccid=f7029f63fe5c906e&vjs=3;Verizon;"
Being involved in all phases of the development cycle.
Experience with virtualization and cloud platforms.
You would be responsible for driving and delivering…
";Remote in Irving, TX;Posted 5 days ago;
Software Engineer;Dallas;(USA) Software Engineer II - Web Fullstack/Frontend;https://indeed.com/rc/clk?jk=f1923fd5ab9a07e8&fccid=822bc5d9a49270ea&vjs=3;Walmart;"
Other great perks include 401(k) match, stock purchase plan, paid maternity and parental leave, PTO, multiple health plans, and much more.
";Hybrid remote in Dallas, TX 75202+1 location;Posted 5 days ago;
Software Engineer;Dallas;Deloitte Software Engineer;https://indeed.com/rc/clk?jk=39a3aa7bfbafb15f&fccid=9e215d88a6b33622&vjs=3;Deloitte;"
Experience in handling Style sheets with either CSS or SCSS or BootStrap or similar.
Demonstrates hands-on experience with relational databases (such as…
";Dallas, TX 75201 (Downtown area);Posted 6 days ago;
Software Engineer;Dallas;Hadoop Developer;https://indeed.com/company/Agama-Solutions/jobs/Hadoop-Developer-be9a55122b1f9d91?fccid=db130263a2af3230&vjs=3;Agama Solutions Inc;"
3-6 years' experience in Hadoop stack and storage technologies, HDFS, MapReduce, Yarn, HIVE, sqoop, Impala , spark, flume, kafka and oozie.
";Dallas, TX;Active 2 days ago;
Software Engineer;Dallas;Sr. Java Developer;https://indeed.com/company/BuzzClan-LLC/jobs/Senior-Java-Developer-ca6cf3e8f9730b7d?fccid=3c6bf8306202ea22&vjs=3;Buzzclan;"
RESTful API: 5 years (Preferred).
6+ years of Java 8, API, Microservices.
Strong experience in REST API development.
Experience in CI/CD, Docker is a must.
";Dallas, TX 75201 (Downtown area);Active 2 days ago;
Software Engineer;Dallas;Sr Software Engineer;https://indeed.com/rc/clk?jk=3515ee739ce6e83b&fccid=d092e7dc51468c22&vjs=3;Topgolf;"
Mentor and guide other software engineers.
5+ years Using software defect tracking tools such as Jira.
Leverage Agile principles and support iterative processes…
";Remote in Dallas, TX 75231+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Senior .NET Developer;https://indeed.com/rc/clk?jk=f0de5c00fef9555d&fccid=b95f9eb47968fa13&vjs=3;BCG;"
NET Developer ensures the software development team produces scalable and functional applications that meet company specifications.
";Dallas, TX;Today;
Software Engineer;Dallas;Sr .Net Full Stack Developer;https://indeed.com/company/iappsdata/jobs/Full-Stack-Developer-5a6677cfe5392080?fccid=cdb4db21dc7f698f&vjs=3;iAppsData;"
Model development, Document Processing, Classification, OCR Azure AI/ML, Python.
Azure, Event Driven & API Development.
";Hybrid remote in Dallas, TX 75201;Active 2 days ago;
Software Engineer;Dallas;Staff Software Engineer - Full Stack (Permanent Remote, US);https://indeed.com/rc/clk?jk=8887d9a2446168e6&fccid=89ea3dba7cc894ea&vjs=3;Aledade;"
Mentoring and galvanizing new engineers to do their best work.
Strong familiarity with server-side web technologies (eg: Nodejs, Java, Python, Scala, C#, C++,Go…
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior UI Developer (REACT.Js & NODE.Js);https://indeed.com/company/Kloud9/jobs/Front-End-Developer-5db761a68d4f0cfb?fccid=ce66b6eacbcf77b5&vjs=3;Kloud9;"
Creating Technical Design of the software solution with scalable architecture.
Should have extensive experience in developing secure and scalable RESTful API.
";Dallas, TX;Posted 1 day ago;
Software Engineer;Dallas;Software Engineer (Back End) Post Visit (Hybrid);https://indeed.com/rc/clk?jk=a53073c96b29c5ef&fccid=d709010bf50f2482&vjs=3;Apixio;"
Experience with developing complex software systems with production quality, performance and reliability.
Expertise in one or more object oriented programming…
";Hybrid remote in Dallas, TX;Posted 30 days ago;
Software Engineer;Dallas;Software Engineer 2;https://indeed.com/rc/clk?jk=3ee99d14e7b4c39a&fccid=b3ee0969751e4f33&vjs=3;Homecare Homebase;"
HCHB requires all applicants to be US citizens or have a green card allowing them to work in the US without being subject to export control restrictions.
";Dallas, TX (Upper Greenville area)+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer -Big Data;https://indeed.com/rc/clk?jk=87afdf42dd75bc3e&fccid=2ecf4575019bf07a&vjs=3;CEDENT;"
Documents may include detailed specifications, implementation guides, QC procedures, architecture diagrams or design documents.
Terms of Hire: Full Time.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer;https://indeed.com/rc/clk?jk=ce214f6b2b4c13ae&fccid=b9b7573db0cc9a6c&vjs=3;Parry Labs;"
Produce software artifacts (e.g., software development plan, software design document, software version description, interface control document and…
";Dallas, TX;Today;
Software Engineer;Dallas;Sr. Java Developer;https://indeed.com/company/Techvantage-Analytics/jobs/Senior-Java-Developer-03119de3fbb907b1?fccid=d65daff4af8a9f4f&vjs=3;Techvantage Analytics;"
Strong proficiency in Java development, including experience with Java frameworks and libraries.
Extensive hands-on experience with Mulesoft Anypoint Platform,…
";Dallas, TX 75204 (Deep Ellum area);Just posted;
Software Engineer;Dallas;Apigee Developer;https://indeed.com/company/TekValue-IT-Solutions/jobs/Developer-2010e5e2e4a5c264?fccid=dd0695607f4cb8d3&vjs=3;TekValue IT Solutions;"
5-8 years Experience in Apigee policy and Portal Development & Operations.
Apigee Edge: 5 years (Required).
Knowledge in Apigee X and Apigee Hybrid.
";Dallas, TX 75201 (Downtown area);Active 2 days ago;
Software Engineer;Dallas;Backend Developer;https://indeed.com/rc/clk?jk=862d1e6c1a60f805&fccid=8913571022d5d90e&vjs=3;Umbel;"
The individual will often have to learn independently and remain on the cusp of new technologies in the big data and analytics space.
";Dallas, TX;Today;
Software Engineer;Dallas;Apigee Developer;https://indeed.com/company/TekValue-IT-Solutions/jobs/Developer-2010e5e2e4a5c264?fccid=dd0695607f4cb8d3&vjs=3;TekValue IT Solutions;"
5-8 years Experience in Apigee policy and Portal Development & Operations.
Apigee Edge: 5 years (Required).
Knowledge in Apigee X and Apigee Hybrid.
";Dallas, TX 75201 (Downtown area);Active 2 days ago;
Software Engineer;Dallas;Front End Developer;https://indeed.com/rc/clk?jk=82d73a36675d495d&fccid=f1e0642e1d2430f9&vjs=3;Corgan;"
Git-based version control systems.
Create aesthetic and dynamic dashboards and applications to meet business needs.
Content media types, such as JSON and XML.
";Dallas, TX 75202 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;React JS Developer;https://indeed.com/rc/clk?jk=c0ef62a5adb657e0&fccid=57077bd28d6e3f33&vjs=3;Virtualware Innovations;"
Hands-on experience with Java/Web frameworks and tools including Java/JEE, Python, Spring Boot Framework, Redis/Aerospike, ReactJS, Kafka, MongoDB, Cloud…
";Dallas, TX 75204 (M Streets area)+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Senior .Net Developer;https://indeed.com/company/Aevon-Inc/jobs/Senior-.NET-Developer-1abda872df953aea?fccid=414627a7e77b0eb4&vjs=3;QSS;"
Candidates with client-side framework experience.
Must have - Handlebars, jQuery, and JavaScript.
Good to have - react or VueJS.
";Dallas, TX 75201 (Downtown area);Active 3 days ago;
Software Engineer;Dallas;Scrum Master (Remote Opportunity);https://indeed.com/rc/clk?jk=5c0aa5383b7b3210&fccid=c771a17050a95e90&vjs=3;VetsEZ;"
Proven experience with large-scale software development, data management, and software integration projects.
A minimum of 5 years of experience is required.
";Remote in Dallas, TX;Today;
Software Engineer;Dallas;Senior Python Engineer;https://indeed.com/rc/clk?jk=afad456d177c8b28&fccid=8f4855ce44239ddc&vjs=3;TalentKafe;"
Integration of user-facing elements developed by front-end developers with server side logic.
Good understanding of server-side templating languages such as…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Developer;https://indeed.com/rc/clk?jk=a860e31290a6b0c2&fccid=872ae6887463deac&vjs=3;OneSource Virtual;"
Firm understanding of object-oriented programming.
This position will assist in developing proprietary applications developed in cutting edge Cloud Computing…
";Dallas, TX;Posted 30+ days ago;
